PRACA;PERIODO;AGRUPAMENTO;PUBLICO;DAY_PARTS;DIA_DA_SEMANA;OPM;OS;ALC2;TMEDIND
GRANDE VITORIA;01/11/2021;RADIO ANTENA 1 FM;SEXO MASCULINO;DAS 05:00 AS 05:00 BL.1H;TODOS OS DIAS;3300.37;59.61;56069.89;84.46
GRANDE VITORIA;01/11/2021;RADIO ANTENA 1 FM;CLASSE AB;DAS 05:00 AS 05:00 BL.1H;TODOS OS DIAS;2880.60;52.03;60570.04;68.29
GRANDE VITORIA;01/11/2021;RADIO ANTENA 1 FM;CLASSE C;DAS 05:00 AS 05:00 BL.1H;TODOS OS DIAS;2393.26;43.23;30967.88;111.17
GRANDE VITORIA;01/11/2021;RADIO ANTENA 1 FM;CLASSE DE;DAS 05:00 AS 05:00 BL.1H;TODOS OS DIAS;262.40;4.74;3204.88;117.54
GRANDE VITORIA;01/11/2021;RADIO ANTENA 1 FM;IDADE 10/19;DAS 05:00 AS 05:00 BL.1H;TODOS OS DIAS;173.90;3.14;4252.64;58.53
GRANDE VITORIA;01/11/2021;RADIO ANTENA 1 FM;IDADE 20/29;DAS 05:00 AS 05:00 BL.1H;TODOS OS DIAS;997.20;18.01;14583.03;98.28
GRANDE VITORIA;01/11/2021;RADIO ANTENA 1 FM;IDADE 30/39;DAS 05:00 AS 05:00 BL.1H;TODOS OS DIAS;1295.32;23.40;26448.47;70.31
GRANDE VITORIA;01/11/2021;RADIO ANTENA 1 FM;IDADE 40/49;DAS 05:00 AS 05:00 BL.1H;TODOS OS DIAS;521.71;9.42;17512.65;42.54
GRANDE VITORIA;01/11/2021;RADIO ANTENA 1 FM;IDADE 50+;DAS 05:00 AS 05:00 BL.1H;TODOS OS DIAS;2548.13;46.03;31946.01;114.52
GRANDE VITORIA;01/11/2021;RADIO ANTENA 1 FM;ZONA CARIACICA + VIANA;DAS 05:00 AS 05:00 BL.1H;TODOS OS DIAS;229.27;4.14;5990.81;55.07
GRANDE VITORIA;01/11/2021;RADIO ANTENA 1 FM;ZONA GUARAPARI;DAS 05:00 AS 05:00 BL.1H;TODOS OS DIAS;29.05;0.52;2312.54;18.05
GRANDE VITORIA;01/11/2021;RADIO ANTENA 1 FM;ZONA SERRA;DAS 05:00 AS 05:00 BL.1H;TODOS OS DIAS;952.96;17.21;14850.05;92.25
GRANDE VITORIA;01/11/2021;RADIO ANTENA 1 FM;ZONA VILA VELHA;DAS 05:00 AS 05:00 BL.1H;TODOS OS DIAS;2252.72;40.69;36363.02;89.13
GRANDE VITORIA;01/11/2021;RADIO ANTENA 1 FM;ZONA VITORIA;DAS 05:00 AS 05:00 BL.1H;TODOS OS DIAS;2072.26;37.43;35226.38;84.43
GRANDE VITORIA;01/11/2021;RADIO CBN FM;SEXO AMBOS;DAS 05:00 AS 05:00 BL.1H;TODOS OS DIAS;4662.49;100.00;90947.24;73.49
GRANDE VITORIA;01/11/2021;RADIO CBN FM;SEXO FEMININO;DAS 05:00 AS 05:00 BL.1H;TODOS OS DIAS;1102.75;23.65;30342.62;52.20
GRANDE VITORIA;01/11/2021;RADIO CBN FM;SEXO MASCULINO;DAS 05:00 AS 05:00 BL.1H;TODOS OS DIAS;3559.74;76.35;60604.63;84.35
GRANDE VITORIA;01/11/2021;RADIO CBN FM;CLASSE AB;DAS 05:00 AS 05:00 BL.1H;TODOS OS DIAS;2806.51;60.19;62502.15;64.40
GRANDE VITORIA;01/11/2021;RADIO CBN FM;CLASSE C;DAS 05:00 AS 05:00 BL.1H;TODOS OS DIAS;874.87;18.76;19950.08;63.09
GRANDE VITORIA;01/11/2021;RADIO CBN FM;CLASSE DE;DAS 05:00 AS 05:00 BL.1H;TODOS OS DIAS;981.11;21.04;8495.01;166.19
GRANDE VITORIA;01/11/2021;RADIO CBN FM;IDADE 10/19;DAS 05:00 AS 05:00 BL.1H;TODOS OS DIAS;87.26;1.87;3388.82;37.05
GRANDE VITORIA;01/11/2021;RADIO CBN FM;IDADE 20/29;DAS 05:00 AS 05:00 BL.1H;TODOS OS DIAS;607.07;13.02;13457.81;64.57
GRANDE VITORIA;01/11/2021;RADIO CBN FM;IDADE 30/39;DAS 05:00 AS 05:00 BL.1H;TODOS OS DIAS;1172.24;25.14;27534.35;61.18
GRANDE VITORIA;01/11/2021;RADIO CBN FM;IDADE 40/49;DAS 05:00 AS 05:00 BL.1H;TODOS OS DIAS;923.25;19.80;25176.88;52.48
GRANDE VITORIA;01/11/2021;RADIO CBN FM;IDADE 50+;DAS 05:00 AS 05:00 BL.1H;TODOS OS DIAS;1872.66;40.16;21389.39;126.04
GRANDE VITORIA;01/11/2021;RADIO CBN FM;ZONA CARIACICA + VIANA;DAS 05:00 AS 05:00 BL.1H;TODOS OS DIAS;864.32;18.54;10375.42;119.58
GRANDE VITORIA;01/11/2021;RADIO CBN FM;ZONA GUARAPARI;DAS 05:00 AS 05:00 BL.1H;TODOS OS DIAS;121.49;2.61;2292.92;76.18
GRANDE VITORIA;01/11/2021;RADIO CBN FM;ZONA SERRA;DAS 05:00 AS 05:00 BL.1H;TODOS OS DIAS;1277.94;27.41;18815.61;97.48
GRANDE VITORIA;01/11/2021;RADIO CBN FM;ZONA VILA VELHA;DAS 05:00 AS 05:00 BL.1H;TODOS OS DIAS;1298.64;27.85;36002.65;51.57
GRANDE VITORIA;01/11/2021;RADIO CBN FM;ZONA VITORIA;DAS 05:00 AS 05:00 BL.1H;TODOS OS DIAS;1100.09;23.59;23460.65;67.31
GRANDE VITORIA;01/11/2021;TROPICAL FM;SEXO AMBOS;DAS 05:00 AS 05:00 BL.1H;TODOS OS DIAS;12415.33;100.00;199639.11;89.33
GRANDE VITORIA;01/11/2021;TROPICAL FM;SEXO FEMININO;DAS 05:00 AS 05:00 BL.1H;TODOS OS DIAS;6152.31;49.55;105537.35;83.57
GRANDE VITORIA;01/11/2021;TROPICAL FM;SEXO MASCULINO;DAS 05:00 AS 05:00 BL.1H;TODOS OS DIAS;6263.02;50.45;94101.76;95.50
GRANDE VITORIA;01/11/2021;TROPICAL FM;CLASSE AB;DAS 05:00 AS 05:00 BL.1H;TODOS OS DIAS;3555.13;28.64;70520.04;72.36
GRANDE VITORIA;01/11/2021;TROPICAL FM;CLASSE C;DAS 05:00 AS 05:00 BL.1H;TODOS OS DIAS;6036.28;48.62;99183.37;87.38
GRANDE VITORIA;01/11/2021;TROPICAL FM;CLASSE DE;DAS 05:00 AS 05:00 BL.1H;TODOS OS DIAS;2823.93;22.75;29935.70;135.50
GRANDE VITORIA;01/11/2021;TROPICAL FM;IDADE 10/19;DAS 05:00 AS 05:00 BL.1H;TODOS OS DIAS;1723.49;13.88;35052.63;70.48
GRANDE VITORIA;01/11/2021;TROPICAL FM;IDADE 20/29;DAS 05:00 AS 05:00 BL.1H;TODOS OS DIAS;3501.63;28.20;65223.18;77.19
GRANDE VITORIA;01/11/2021;TROPICAL FM;IDADE 30/39;DAS 05:00 AS 05:00 BL.1H;TODOS OS DIAS;3721.03;29.97;55089.73;97.16
GRANDE VITORIA;01/11/2021;TROPICAL FM;IDADE 40/49;DAS 05:00 AS 05:00 BL.1H;TODOS OS DIAS;1369.15;11.03;21564.00;91.26
GRANDE VITORIA;01/11/2021;TROPICAL FM;IDADE 50+;DAS 05:00 AS 05:00 BL.1H;TODOS OS DIAS;2100.03;16.91;22709.57;133.10
GRANDE VITORIA;01/11/2021;TROPICAL FM;ZONA CARIACICA + VIANA;DAS 05:00 AS 05:00 BL.1H;TODOS OS DIAS;3470.42;27.95;53937.56;92.39
GRANDE VITORIA;01/11/2021;TROPICAL FM;ZONA GUARAPARI;DAS 05:00 AS 05:00 BL.1H;TODOS OS DIAS;143.78;1.16;3199.17;64.43
GRANDE VITORIA;01/11/2021;TROPICAL FM;ZONA SERRA;DAS 05:00 AS 05:00 BL.1H;TODOS OS DIAS;2619.29;21.10;46347.78;81.23
GRANDE VITORIA;01/11/2021;TROPICAL FM;ZONA VILA VELHA;DAS 05:00 AS 05:00 BL.1H;TODOS OS DIAS;2872.03;23.13;41244.74;100.16
GRANDE VITORIA;01/11/2021;TROPICAL FM;ZONA VITORIA;DAS 05:00 AS 05:00 BL.1H;TODOS OS DIAS;3309.81;26.66;54909.86;86.48
GRANDE VITORIA;01/11/2021;VIVA FM 100.9 FM;SEXO AMBOS;DAS 05:00 AS 05:00 BL.1H;TODOS OS DIAS;3365.47;100.00;38708.18;125.12
GRANDE VITORIA;01/11/2021;VIVA FM 100.9 FM;SEXO FEMININO;DAS 05:00 AS 05:00 BL.1H;TODOS OS DIAS;1311.21;38.96;18527.48;101.55
GRANDE VITORIA;01/11/2021;VIVA FM 100.9 FM;SEXO MASCULINO;DAS 05:00 AS 05:00 BL.1H;TODOS OS DIAS;2054.26;61.04;20180.71;146.35
GRANDE VITORIA;01/11/2021;VIVA FM 100.9 FM;CLASSE AB;DAS 05:00 AS 05:00 BL.1H;TODOS OS DIAS;715.35;21.26;13754.59;74.54
GRANDE VITORIA;01/11/2021;VIVA FM 100.9 FM;CLASSE C;DAS 05:00 AS 05:00 BL.1H;TODOS OS DIAS;1509.04;44.84;19533.45;111.15
GRANDE VITORIA;01/11/2021;VIVA FM 100.9 FM;CLASSE DE;DAS 05:00 AS 05:00 BL.1H;TODOS OS DIAS;1141.08;33.91;5420.14;303.09
GRANDE VITORIA;01/11/2021;VIVA FM 100.9 FM;IDADE 20/29;DAS 05:00 AS 05:00 BL.1H;TODOS OS DIAS;306.51;9.11;4565.58;96.40
GRANDE VITORIA;01/11/2021;VIVA FM 100.9 FM;IDADE 30/39;DAS 05:00 AS 05:00 BL.1H;TODOS OS DIAS;982.75;29.20;10372.54;136.26
GRANDE VITORIA;01/11/2021;VIVA FM 100.9 FM;IDADE 40/49;DAS 05:00 AS 05:00 BL.1H;TODOS OS DIAS;464.20;13.79;10471.28;63.50
GRANDE VITORIA;01/11/2021;VIVA FM 100.9 FM;IDADE 50+;DAS 05:00 AS 05:00 BL.1H;TODOS OS DIAS;326.38;9.70;7059.94;66.34
GRANDE VITORIA;01/11/2021;VIVA FM 100.9 FM;ZONA CARIACICA + VIANA;DAS 05:00 AS 05:00 BL.1H;TODOS OS DIAS;1863.47;55.37;13563.26;197.51
GRANDE VITORIA;01/11/2021;VIVA FM 100.9 FM;ZONA GUARAPARI;DAS 05:00 AS 05:00 BL.1H;TODOS OS DIAS;55.97;1.66;895.54;90.00
GRANDE VITORIA;01/11/2021;VIVA FM 100.9 FM;ZONA SERRA;DAS 05:00 AS 05:00 BL.1H;TODOS OS DIAS;85.24;2.53;4091.29;30.00
GRANDE VITORIA;01/11/2021;VIVA FM 100.9 FM;ZONA VILA VELHA;DAS 05:00 AS 05:00 BL.1H;TODOS OS DIAS;1243.31;36.94;12309.11;145.27
GRANDE VITORIA;01/11/2021;VIVA FM 100.9 FM;ZONA VITORIA;DAS 05:00 AS 05:00 BL.1H;TODOS OS DIAS;117.48;3.49;7848.98;21.33
GRANDE VITORIA;01/11/2021;A COR DA VIDA FM;SEXO AMBOS;DAS 05:00 AS 05:00 BL.1H;TODOS OS DIAS;14237.05;100.00;136663.94;150.01
GRANDE VITORIA;01/11/2021;A COR DA VIDA FM;SEXO FEMININO;DAS 05:00 AS 05:00 BL.1H;TODOS OS DIAS;7913.30;55.58;79826.07;142.45
GRANDE VITORIA;01/11/2021;A COR DA VIDA FM;SEXO MASCULINO;DAS 05:00 AS 05:00 BL.1H;TODOS OS DIAS;6323.76;44.42;56837.87;160.13
GRANDE VITORIA;01/11/2021;A COR DA VIDA FM;CLASSE AB;DAS 05:00 AS 05:00 BL.1H;TODOS OS DIAS;3291.90;23.12;44276.82;107.04
GRANDE VITORIA;01/11/2021;A COR DA VIDA FM;CLASSE C;DAS 05:00 AS 05:00 BL.1H;TODOS OS DIAS;7559.52;53.10;66896.40;162.43
GRANDE VITORIA;01/11/2021;A COR DA VIDA FM;CLASSE DE;DAS 05:00 AS 05:00 BL.1H;TODOS OS DIAS;3385.64;23.78;25490.72;191.16
GRANDE VITORIA;01/11/2021;A COR DA VIDA FM;IDADE 10/19;DAS 05:00 AS 05:00 BL.1H;TODOS OS DIAS;338.29;2.38;10994.24;44.19
GRANDE VITORIA;01/11/2021;A COR DA VIDA FM;IDADE 20/29;DAS 05:00 AS 05:00 BL.1H;TODOS OS DIAS;1741.19;12.23;31907.54;78.35
GRANDE VITORIA;01/11/2021;A COR DA VIDA FM;IDADE 30/39;DAS 05:00 AS 05:00 BL.1H;TODOS OS DIAS;4161.06;29.23;33522.11;178.45
GRANDE VITORIA;01/11/2021;A COR DA VIDA FM;IDADE 40/49;DAS 05:00 AS 05:00 BL.1H;TODOS OS DIAS;3270.56;22.97;27909.76;168.45
GRANDE VITORIA;01/11/2021;A COR DA VIDA FM;IDADE 50+;DAS 05:00 AS 05:00 BL.1H;TODOS OS DIAS;4725.95;33.19;32330.29;210.30
GRANDE VITORIA;01/11/2021;A COR DA VIDA FM;ZONA CARIACICA + VIANA;DAS 05:00 AS 05:00 BL.1H;TODOS OS DIAS;6478.40;45.50;45239.26;206.13
GRANDE VITORIA;01/11/2021;A COR DA VIDA FM;ZONA GUARAPARI;DAS 05:00 AS 05:00 BL.1H;TODOS OS DIAS;0.00;0.00;0.00;0.00
GRANDE VITORIA;01/11/2021;A COR DA VIDA FM;ZONA SERRA;DAS 05:00 AS 05:00 BL.1H;TODOS OS DIAS;2673.36;18.78;33309.16;115.34
GRANDE VITORIA;01/11/2021;A COR DA VIDA FM;ZONA VILA VELHA;DAS 05:00 AS 05:00 BL.1H;TODOS OS DIAS;2311.93;16.24;22770.81;146.12
GRANDE VITORIA;01/11/2021;A COR DA VIDA FM;ZONA VITORIA;DAS 05:00 AS 05:00 BL.1H;TODOS OS DIAS;2773.37;19.48;35344.71;112.59
GRANDE VITORIA;01/11/2021;VIVA FM 100.9 FM;IDADE 10/19;DAS 05:00 AS 05:00 BL.1H;TODOS OS DIAS;1285.64;38.20;6238.84;296.44
GRANDE VITORIA;01/11/2021;BAND FM - GUARAPARI FM;SEXO AMBOS;DAS 05:00 AS 05:00 BL.1H;TODOS OS DIAS;2386.90;100.00;34312.19;100.10
GRANDE VITORIA;01/11/2021;BAND FM - GUARAPARI FM;SEXO FEMININO;DAS 05:00 AS 05:00 BL.1H;TODOS OS DIAS;1061.96;44.49;20515.83;74.32
GRANDE VITORIA;01/11/2021;BAND FM - GUARAPARI FM;SEXO MASCULINO;DAS 05:00 AS 05:00 BL.1H;TODOS OS DIAS;1324.94;55.51;13796.36;138.17
GRANDE VITORIA;01/11/2021;BAND FM - GUARAPARI FM;CLASSE AB;DAS 05:00 AS 05:00 BL.1H;TODOS OS DIAS;918.16;38.47;16277.92;81.13
GRANDE VITORIA;01/11/2021;BAND FM - GUARAPARI FM;CLASSE C;DAS 05:00 AS 05:00 BL.1H;TODOS OS DIAS;610.08;25.56;7702.89;114.03
GRANDE VITORIA;01/11/2021;BAND FM - GUARAPARI FM;CLASSE DE;DAS 05:00 AS 05:00 BL.1H;TODOS OS DIAS;858.66;35.97;10331.38;119.41
GRANDE VITORIA;01/11/2021;BAND FM - GUARAPARI FM;IDADE 10/19;DAS 05:00 AS 05:00 BL.1H;TODOS OS DIAS;87.00;3.65;1467.49;85.22
GRANDE VITORIA;01/11/2021;BAND FM - GUARAPARI FM;IDADE 20/29;DAS 05:00 AS 05:00 BL.1H;TODOS OS DIAS;651.56;27.30;4281.89;219.07
GRANDE VITORIA;01/11/2021;BAND FM - GUARAPARI FM;IDADE 30/39;DAS 05:00 AS 05:00 BL.1H;TODOS OS DIAS;747.07;31.30;13913.06;77.19
GRANDE VITORIA;01/11/2021;BAND FM - GUARAPARI FM;IDADE 40/49;DAS 05:00 AS 05:00 BL.1H;TODOS OS DIAS;94.26;3.95;4917.91;27.36
GRANDE VITORIA;01/11/2021;BAND FM - GUARAPARI FM;IDADE 50+;DAS 05:00 AS 05:00 BL.1H;TODOS OS DIAS;807.01;33.81;9731.84;119.25
GRANDE VITORIA;01/11/2021;BAND FM - GUARAPARI FM;ZONA CARIACICA + VIANA;DAS 05:00 AS 05:00 BL.1H;TODOS OS DIAS;313.48;13.13;4136.52;109.08
GRANDE VITORIA;01/11/2021;BAND FM - GUARAPARI FM;ZONA GUARAPARI;DAS 05:00 AS 05:00 BL.1H;TODOS OS DIAS;1790.99;75.03;18385.08;140.17
GRANDE VITORIA;01/11/2021;BAND FM - GUARAPARI FM;ZONA SERRA;DAS 05:00 AS 05:00 BL.1H;TODOS OS DIAS;11.26;0.47;1080.83;15.00
GRANDE VITORIA;01/11/2021;BAND FM - GUARAPARI FM;ZONA VILA VELHA;DAS 05:00 AS 05:00 BL.1H;TODOS OS DIAS;142.70;5.98;8044.93;25.33
GRANDE VITORIA;01/11/2021;BAND FM - GUARAPARI FM;ZONA VITORIA;DAS 05:00 AS 05:00 BL.1H;TODOS OS DIAS;128.46;5.38;2664.83;69.25
GRANDE VITORIA;01/11/2021;JOVEM PAN NEWS VITORIA FM;SEXO AMBOS;DAS 05:00 AS 05:00 BL.1H;TODOS OS DIAS;2453.13;100.00;62197.36;56.48
GRANDE VITORIA;01/11/2021;JOVEM PAN NEWS VITORIA FM;SEXO FEMININO;DAS 05:00 AS 05:00 BL.1H;TODOS OS DIAS;1382.66;56.36;29427.33;67.40
GRANDE VITORIA;01/11/2021;JOVEM PAN NEWS VITORIA FM;SEXO MASCULINO;DAS 05:00 AS 05:00 BL.1H;TODOS OS DIAS;1070.47;43.64;32770.03;47.02
GRANDE VITORIA;01/11/2021;JOVEM PAN NEWS VITORIA FM;CLASSE AB;DAS 05:00 AS 05:00 BL.1H;TODOS OS DIAS;1175.38;47.91;40265.41;42.02
GRANDE VITORIA;01/11/2021;JOVEM PAN NEWS VITORIA FM;CLASSE C;DAS 05:00 AS 05:00 BL.1H;TODOS OS DIAS;1277.74;52.09;21931.95;83.54
GRANDE VITORIA;01/11/2021;JOVEM PAN NEWS VITORIA FM;CLASSE DE;DAS 05:00 AS 05:00 BL.1H;TODOS OS DIAS;0.00;0.00;0.00;0.00
GRANDE VITORIA;01/11/2021;JOVEM PAN NEWS VITORIA FM;IDADE 10/19;DAS 05:00 AS 05:00 BL.1H;TODOS OS DIAS;46.65;1.90;2666.61;25.12
GRANDE VITORIA;01/11/2021;JOVEM PAN NEWS VITORIA FM;IDADE 20/29;DAS 05:00 AS 05:00 BL.1H;TODOS OS DIAS;866.62;35.33;22863.35;54.35
GRANDE VITORIA;01/10/2021;TOTAL FM;SEXO AMBOS;DAS 05:00 AS 05:00 BL.1H;TODOS OS DIAS;130208.96;100.00;987870.41;189.48
GRANDE VITORIA;01/10/2021;TOTAL FM;SEXO FEMININO;DAS 05:00 AS 05:00 BL.1H;TODOS OS DIAS;65917.04;50.62;499597.10;190.00
GRANDE VITORIA;01/10/2021;TOTAL FM;SEXO MASCULINO;DAS 05:00 AS 05:00 BL.1H;TODOS OS DIAS;64291.93;49.38;488273.31;189.36
GRANDE VITORIA;01/10/2021;TOTAL FM;CLASSE AB;DAS 05:00 AS 05:00 BL.1H;TODOS OS DIAS;48566.93;37.30;354948.18;197.02
GRANDE VITORIA;01/10/2021;TOTAL FM;CLASSE C;DAS 05:00 AS 05:00 BL.1H;TODOS OS DIAS;58875.38;45.22;478532.91;177.10
GRANDE VITORIA;01/10/2021;TOTAL FM;CLASSE DE;DAS 05:00 AS 05:00 BL.1H;TODOS OS DIAS;22766.65;17.48;154389.32;212.21
GRANDE VITORIA;01/10/2021;TOTAL FM;IDADE 10/19;DAS 05:00 AS 05:00 BL.1H;TODOS OS DIAS;11476.51;8.81;130599.49;126.32
GRANDE VITORIA;01/10/2021;TOTAL FM;IDADE 20/29;DAS 05:00 AS 05:00 BL.1H;TODOS OS DIAS;18587.94;14.28;161669.29;165.34
GRANDE VITORIA;01/10/2021;TOTAL FM;IDADE 30/39;DAS 05:00 AS 05:00 BL.1H;TODOS OS DIAS;32086.45;24.64;224732.99;205.36
GRANDE VITORIA;01/10/2021;TOTAL FM;IDADE 40/49;DAS 05:00 AS 05:00 BL.1H;TODOS OS DIAS;23583.68;18.11;174262.10;194.53
GRANDE VITORIA;01/10/2021;TOTAL FM;IDADE 50+;DAS 05:00 AS 05:00 BL.1H;TODOS OS DIAS;44474.39;34.16;296606.54;215.55
GRANDE VITORIA;01/10/2021;TOTAL FM;ZONA CARIACICA + VIANA;DAS 05:00 AS 05:00 BL.1H;TODOS OS DIAS;35771.02;27.47;232711.41;221.21
GRANDE VITORIA;01/10/2021;TOTAL FM;ZONA GUARAPARI;DAS 05:00 AS 05:00 BL.1H;TODOS OS DIAS;4779.12;3.67;42181.78;163.09
GRANDE VITORIA;01/10/2021;TOTAL FM;ZONA SERRA;DAS 05:00 AS 05:00 BL.1H;TODOS OS DIAS;29539.63;22.69;230818.03;184.17
GRANDE VITORIA;01/10/2021;TOTAL FM;ZONA VILA VELHA;DAS 05:00 AS 05:00 BL.1H;TODOS OS DIAS;29311.94;22.51;253354.96;166.36
GRANDE VITORIA;01/10/2021;TOTAL FM;ZONA VITORIA;DAS 05:00 AS 05:00 BL.1H;TODOS OS DIAS;30807.26;23.66;228804.23;193.53
GRANDE VITORIA;01/10/2021;AMERICA FM;SEXO AMBOS;DAS 05:00 AS 05:00 BL.1H;TODOS OS DIAS;2438.09;100.00;35992.63;97.33
GRANDE VITORIA;01/10/2021;AMERICA FM;SEXO FEMININO;DAS 05:00 AS 05:00 BL.1H;TODOS OS DIAS;2113.48;86.69;25172.67;120.54
GRANDE VITORIA;01/10/2021;AMERICA FM;SEXO MASCULINO;DAS 05:00 AS 05:00 BL.1H;TODOS OS DIAS;324.62;13.31;10819.96;43.12
GRANDE VITORIA;01/10/2021;AMERICA FM;CLASSE AB;DAS 05:00 AS 05:00 BL.1H;TODOS OS DIAS;1289.67;52.90;19758.27;94.00
GRANDE VITORIA;01/10/2021;AMERICA FM;CLASSE C;DAS 05:00 AS 05:00 BL.1H;TODOS OS DIAS;1008.40;41.36;13320.88;109.01
GRANDE VITORIA;01/10/2021;AMERICA FM;CLASSE DE;DAS 05:00 AS 05:00 BL.1H;TODOS OS DIAS;140.02;5.74;2913.48;69.12
GRANDE VITORIA;01/10/2021;AMERICA FM;IDADE 10/19;DAS 05:00 AS 05:00 BL.1H;TODOS OS DIAS;207.82;8.52;1811.37;165.13
GRANDE VITORIA;01/10/2021;AMERICA FM;IDADE 20/29;DAS 05:00 AS 05:00 BL.1H;TODOS OS DIAS;50.89;2.09;3730.76;19.39
GRANDE VITORIA;01/10/2021;AMERICA FM;IDADE 30/39;DAS 05:00 AS 05:00 BL.1H;TODOS OS DIAS;808.63;33.17;8183.80;142.17
GRANDE VITORIA;01/10/2021;AMERICA FM;IDADE 40/49;DAS 05:00 AS 05:00 BL.1H;TODOS OS DIAS;488.98;20.06;9688.99;72.40
GRANDE VITORIA;01/10/2021;AMERICA FM;IDADE 50+;DAS 05:00 AS 05:00 BL.1H;TODOS OS DIAS;881.78;36.17;12577.71;100.57
GRANDE VITORIA;01/10/2021;AMERICA FM;ZONA CARIACICA + VIANA;DAS 05:00 AS 05:00 BL.1H;TODOS OS DIAS;621.80;25.50;7222.56;123.58
GRANDE VITORIA;01/10/2021;AMERICA FM;ZONA GUARAPARI;DAS 05:00 AS 05:00 BL.1H;TODOS OS DIAS;56.40;2.31;1082.96;75.00
GRANDE VITORIA;01/10/2021;AMERICA FM;ZONA SERRA;DAS 05:00 AS 05:00 BL.1H;TODOS OS DIAS;493.20;20.23;6100.20;116.25
GRANDE VITORIA;01/10/2021;AMERICA FM;ZONA VILA VELHA;DAS 05:00 AS 05:00 BL.1H;TODOS OS DIAS;624.74;25.62;4685.08;192.01
GRANDE VITORIA;01/10/2021;AMERICA FM;ZONA VITORIA;DAS 05:00 AS 05:00 BL.1H;TODOS OS DIAS;641.96;26.33;16901.83;54.42
GRANDE VITORIA;01/10/2021;BAND NEWS FM;SEXO AMBOS;DAS 05:00 AS 05:00 BL.1H;TODOS OS DIAS;1752.16;100.00;38253.96;65.57
GRANDE VITORIA;01/10/2021;BAND NEWS FM;SEXO FEMININO;DAS 05:00 AS 05:00 BL.1H;TODOS OS DIAS;759.76;43.36;15957.92;68.34
GRANDE VITORIA;01/10/2021;BAND NEWS FM;SEXO MASCULINO;DAS 05:00 AS 05:00 BL.1H;TODOS OS DIAS;992.40;56.64;22296.04;64.06
GRANDE VITORIA;01/10/2021;BAND NEWS FM;CLASSE AB;DAS 05:00 AS 05:00 BL.1H;TODOS OS DIAS;1058.22;60.40;24941.40;61.06
GRANDE VITORIA;01/10/2021;BAND NEWS FM;CLASSE C;DAS 05:00 AS 05:00 BL.1H;TODOS OS DIAS;668.56;38.16;12094.68;79.36
GRANDE VITORIA;01/10/2021;BAND NEWS FM;CLASSE DE;DAS 05:00 AS 05:00 BL.1H;TODOS OS DIAS;25.37;1.45;1217.89;30.00
GRANDE VITORIA;01/10/2021;BAND NEWS FM;IDADE 10/19;DAS 05:00 AS 05:00 BL.1H;TODOS OS DIAS;0.00;0.00;0.00;0.00
GRANDE VITORIA;01/10/2021;BAND NEWS FM;IDADE 20/29;DAS 05:00 AS 05:00 BL.1H;TODOS OS DIAS;56.10;3.20;2358.01;34.16
GRANDE VITORIA;01/10/2021;BAND NEWS FM;IDADE 30/39;DAS 05:00 AS 05:00 BL.1H;TODOS OS DIAS;510.14;29.11;15462.79;47.30
GRANDE VITORIA;01/10/2021;BAND NEWS FM;IDADE 40/49;DAS 05:00 AS 05:00 BL.1H;TODOS OS DIAS;358.06;20.44;8435.27;61.07
GRANDE VITORIA;01/10/2021;BAND NEWS FM;IDADE 50+;DAS 05:00 AS 05:00 BL.1H;TODOS OS DIAS;827.86;47.25;11997.89;99.22
GRANDE VITORIA;01/10/2021;BAND NEWS FM;ZONA CARIACICA + VIANA;DAS 05:00 AS 05:00 BL.1H;TODOS OS DIAS;488.66;27.89;7194.07;97.49
GRANDE VITORIA;01/10/2021;BAND NEWS FM;ZONA GUARAPARI;DAS 05:00 AS 05:00 BL.1H;TODOS OS DIAS;0.00;0.00;0.00;0.00
GRANDE VITORIA;01/10/2021;BAND NEWS FM;ZONA SERRA;DAS 05:00 AS 05:00 BL.1H;TODOS OS DIAS;113.03;6.45;5393.17;30.11
GRANDE VITORIA;01/10/2021;BAND NEWS FM;ZONA VILA VELHA;DAS 05:00 AS 05:00 BL.1H;TODOS OS DIAS;834.42;47.62;13658.82;87.58
GRANDE VITORIA;01/10/2021;BAND NEWS FM;ZONA VITORIA;DAS 05:00 AS 05:00 BL.1H;TODOS OS DIAS;316.05;18.04;12007.90;37.54
GRANDE VITORIA;01/10/2021;FM SUPER FM;SEXO AMBOS;DAS 05:00 AS 05:00 BL.1H;TODOS OS DIAS;22063.36;100.00;185264.58;171.29
GRANDE VITORIA;01/10/2021;FM SUPER FM;SEXO FEMININO;DAS 05:00 AS 05:00 BL.1H;TODOS OS DIAS;11730.61;53.17;88280.82;191.21
GRANDE VITORIA;01/10/2021;FM SUPER FM;SEXO MASCULINO;DAS 05:00 AS 05:00 BL.1H;TODOS OS DIAS;10332.75;46.83;96983.76;153.25
GRANDE VITORIA;01/10/2021;FM SUPER FM;CLASSE AB;DAS 05:00 AS 05:00 BL.1H;TODOS OS DIAS;5004.76;22.68;58249.44;123.43
GRANDE VITORIA;01/10/2021;FM SUPER FM;CLASSE C;DAS 05:00 AS 05:00 BL.1H;TODOS OS DIAS;9664.77;43.80;82466.74;168.46
GRANDE VITORIA;01/10/2021;FM SUPER FM;CLASSE DE;DAS 05:00 AS 05:00 BL.1H;TODOS OS DIAS;7393.84;33.51;44548.40;239.00
